Price,adj_close,close,high,low,open,volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
timestamp,,,,,,
2025-11-06 19:00:00+00:00,271.9418029785156,271.9418029785156,271.9800109863281,271.3399963378906,271.4100036621094,430619
2025-11-06 19:15:00+00:00,271.9901123046875,271.9901123046875,272.1600036621094,271.6300048828125,271.95001220703125,487412
2025-11-06 19:30:00+00:00,270.9800109863281,270.9800109863281,272.20001220703125,270.7349853515625,272.0050048828125,667310
2025-11-06 19:45:00+00:00,271.235595703125,271.235595703125,271.3999938964844,270.9100036621094,270.989990234375,522508
2025-11-06 20:00:00+00:00,271.6285095214844,271.6285095214844,271.6700134277344,271.04998779296875,271.2300109863281,436759
2025-11-06 20:15:00+00:00,271.2099914550781,271.2099914550781,271.643310546875,271.0899963378906,271.6300048828125,572358
2025-11-06 20:30:00+00:00,271.1000061035156,271.1000061035156,271.52020263671875,271.0799865722656,271.20001220703125,801396
2025-11-06 20:45:00+00:00,269.6600036621094,269.6600036621094,271.239990234375,269.5950012207031,271.0899963378906,13461383
2025-11-07 14:30:00+00:00,268.340087890625,268.340087890625,270.5,267.2699890136719,269.7950134277344,3319666
2025-11-07 14:45:00+00:00,270.0,270.0,270.20001220703125,268.05999755859375,268.3299865722656,1418441
2025-11-07 15:00:00+00:00,271.19000244140625,271.19000244140625,271.45001220703125,269.81329345703125,269.92999267578125,1421665
2025-11-07 15:15:00+00:00,271.5799865722656,271.5799865722656,272.2900085449219,271.20001220703125,271.20001220703125,1695618
2025-11-07 15:30:00+00:00,271.3599853515625,271.3599853515625,271.9700012207031,271.0899963378906,271.55999755859375,893037
2025-11-07 15:45:00+00:00,270.6700134277344,270.6700134277344,271.4200134277344,270.6117858886719,271.3699951171875,1038374
2025-11-07 16:00:00+00:00,270.3500061035156,270.3500061035156,271.2099914550781,270.2099914550781,270.6549987792969,985376
2025-11-07 16:15:00+00:00,269.5299987792969,269.5299987792969,270.42999267578125,269.4800109863281,270.3500061035156,1074418
2025-11-07 16:30:00+00:00,269.56500244140625,269.56500244140625,269.8900146484375,269.19000244140625,269.5199890136719,697763
2025-11-07 16:45:00+00:00,268.8949890136719,268.8949890136719,269.7900085449219,268.55999755859375,269.55999755859375,837156
2025-11-07 17:00:00+00:00,268.57000732421875,268.57000732421875,269.04998779296875,268.32000732421875,268.8800048828125,1005249
2025-11-07 17:15:00+00:00,269.1099853515625,269.1099853515625,269.4700012207031,268.5150146484375,268.55999755859375,736095
2025-11-07 17:30:00+00:00,268.510009765625,268.510009765625,269.1400146484375,268.29998779296875,269.114990234375,651271
2025-11-07 17:45:00+00:00,268.7912902832031,268.7912902832031,268.9316101074219,268.2701110839844,268.5050048828125,454959
2025-11-07 18:00:00+00:00,268.3999938964844,268.3999938964844,269.0450134277344,268.1199951171875,268.79998779296875,401640
2025-11-07 18:15:00+00:00,268.45001220703125,268.45001220703125,268.9700012207031,268.0588073730469,268.41009521484375,533820
2025-11-07 18:30:00+00:00,268.4049987792969,268.4049987792969,268.6600036621094,268.1300964355469,268.45001220703125,427470
2025-11-07 18:45:00+00:00,268.1300048828125,268.1300048828125,268.5299987792969,267.6400146484375,268.4200134277344,692568
2025-11-07 19:00:00+00:00,267.6000061035156,267.6000061035156,268.35040283203125,267.4599914550781,268.05999755859375,477879
2025-11-07 19:15:00+00:00,267.25,267.25,267.7900085449219,267.0950012207031,267.5945129394531,619631
2025-11-07 19:30:00+00:00,268.0849914550781,268.0849914550781,268.5,267.260009765625,267.260009765625,1293643
2025-11-07 19:45:00+00:00,267.6231994628906,267.6231994628906,268.0899963378906,267.260009765625,268.07000732421875,948601
2025-11-07 20:00:00+00:00,267.2049865722656,267.2049865722656,267.7699890136719,266.7799987792969,267.6000061035156,891653
2025-11-07 20:15:00+00:00,267.7598876953125,267.7598876953125,267.8599853515625,267.0899963378906,267.2300109863281,787430
2025-11-07 20:30:00+00:00,268.5,268.5,268.5,267.7300109863281,267.760009765625,1063258
2025-11-07 20:45:00+00:00,268.4200134277344,268.4200134277344,268.5799865722656,267.69000244140625,268.5325012207031,2213563
2025-11-10 14:30:00+00:00,272.19000244140625,272.19000244140625,272.2799987792969,268.95001220703125,268.95001220703125,3377247
2025-11-10 14:45:00+00:00,273.2749938964844,273.2749938964844,273.7300109863281,272.04998779296875,272.1600036621094,1823714
2025-11-10 15:00:00+00:00,272.5899963378906,272.5899963378906,273.2900085449219,272.1499938964844,273.2550048828125,1034535
2025-11-10 15:15:00+00:00,271.85699462890625,271.85699462890625,272.75,271.5400085449219,272.6050109863281,795485
2025-11-10 15:30:00+00:00,271.239990234375,271.239990234375,271.989990234375,271.1499938964844,271.8299865722656,871581
2025-11-10 15:45:00+00:00,270.7598876953125,270.7598876953125,271.8116149902344,270.5799865722656,271.2300109863281,738897
2025-11-10 16:00:00+00:00,270.07000732421875,270.07000732421875,270.7900085449219,269.4700012207031,270.7300109863281,875876
2025-11-10 16:15:00+00:00,269.06640625,269.06640625,270.0899963378906,269.04998779296875,270.0849914550781,597322
2025-11-10 16:30:00+00:00,268.70001220703125,268.70001220703125,269.25579833984375,268.5,269.0400085449219,632671
2025-11-10 16:45:00+00:00,269.30999755859375,269.30999755859375,269.3500061035156,268.489990234375,268.69000244140625,685379
2025-11-10 17:00:00+00:00,269.25,269.25,269.7587890625,269.1400146484375,269.32501220703125,654214
2025-11-10 17:15:00+00:00,269.0799865722656,269.0799865722656,269.45001220703125,268.989990234375,269.2300109863281,373949
2025-11-10 17:30:00+00:00,269.17498779296875,269.17498779296875,269.4700012207031,269.010009765625,269.07000732421875,505110
2025-11-10 17:45:00+00:00,269.54998779296875,269.54998779296875,269.7749938964844,269.1000061035156,269.1600036621094,397542
2025-11-10 18:00:00+00:00,270.1260070800781,270.1260070800781,270.19970703125,269.510009765625,269.54998779296875,451078
2025-11-10 18:15:00+00:00,269.7300109863281,269.7300109863281,270.2300109863281,269.70001220703125,270.1000061035156,453712
2025-11-10 18:30:00+00:00,269.8599853515625,269.8599853515625,269.94000244140625,269.6000061035156,269.7099914550781,417424
2025-11-10 18:45:00+00:00,269.989990234375,269.989990234375,270.1499938964844,269.72100830078125,269.8599853515625,424779
2025-11-10 19:00:00+00:00,269.1883850097656,269.1883850097656,270.3077087402344,267.4549865722656,269.9949951171875,1617283
2025-11-10 19:15:00+00:00,269.6600036621094,269.6600036621094,269.8699951171875,269.0199890136719,269.1700134277344,729181
2025-11-10 19:30:00+00:00,269.6099853515625,269.6099853515625,269.80999755859375,269.4700012207031,269.6300048828125,525341
2025-11-10 19:45:00+00:00,269.5199890136719,269.5199890136719,269.7799987792969,269.3900146484375,269.6199951171875,611639
2025-11-10 20:00:00+00:00,269.3399963378906,269.3399963378906,269.6300048828125,269.17999267578125,269.5199890136719,572694
2025-11-10 20:15:00+00:00,269.11859130859375,269.11859130859375,269.389892578125,269.04998779296875,269.3299865722656,538536
2025-11-10 20:30:00+00:00,269.0050048828125,269.0050048828125,269.29998779296875,268.80499267578125,269.1000061035156,791431
2025-11-10 20:45:00+00:00,269.3599853515625,269.3599853515625,269.6000061035156,268.760009765625,269.0,2101463
2025-11-11 14:30:00+00:00,273.15509033203125,273.15509033203125,273.2099914550781,269.79998779296875,269.80999755859375,3003743
2025-11-11 14:45:00+00:00,273.8399963378906,273.8399963378906,274.3699951171875,272.9700012207031,273.1499938964844,2904022
2025-11-11 15:00:00+00:00,273.385009765625,273.385009765625,273.8450012207031,272.5199890136719,273.8349914550781,1490486
2025-11-11 15:15:00+00:00,274.1000061035156,274.1000061035156,274.739990234375,272.7701110839844,273.3699951171875,1846457
2025-11-11 15:30:00+00:00,273.1982116699219,273.1982116699219,274.3460998535156,273.010009765625,274.1000061035156,1184591
2025-11-11 15:45:00+00:00,272.9617004394531,272.9617004394531,273.3900146484375,272.614990234375,273.2099914550781,946616
2025-11-11 16:00:00+00:00,273.2007141113281,273.2007141113281,273.5799865722656,272.8800048828125,272.9800109863281,606868
2025-11-11 16:15:00+00:00,272.5,272.5,273.1910095214844,272.42999267578125,273.19000244140625,714421
2025-11-11 16:30:00+00:00,271.875,271.875,272.5325012207031,271.7799987792969,272.510009765625,674299
2025-11-11 16:45:00+00:00,271.95001220703125,271.95001220703125,272.25,271.81781005859375,271.8800048828125,529409
2025-11-11 17:00:00+00:00,272.5755920410156,272.5755920410156,272.80999755859375,271.8717956542969,271.92999267578125,574059
2025-11-11 17:15:00+00:00,273.31500244140625,273.31500244140625,273.614990234375,272.50738525390625,272.57000732421875,747847
2025-11-11 17:30:00+00:00,273.5799865722656,273.5799865722656,273.5799865722656,273.0299987792969,273.3299865722656,535060
2025-11-11 17:45:00+00:00,273.8299865722656,273.8299865722656,273.8999938964844,273.3450012207031,273.5790100097656,724813
2025-11-11 18:00:00+00:00,274.12701416015625,274.12701416015625,274.3299865722656,273.70001220703125,273.8299865722656,689124
2025-11-11 18:15:00+00:00,274.4800109863281,274.4800109863281,274.70001220703125,274.04998779296875,274.1300048828125,685769
2025-11-11 18:30:00+00:00,274.45001220703125,274.45001220703125,274.9800109863281,274.1600036621094,274.489990234375,1000581
2025-11-11 18:45:00+00:00,274.4599914550781,274.4599914550781,274.6890869140625,274.2850036621094,274.44000244140625,480527
2025-11-11 19:00:00+00:00,274.8949890136719,274.8949890136719,275.1199951171875,274.19000244140625,274.45001220703125,1088683
2025-11-11 19:15:00+00:00,275.32000732421875,275.32000732421875,275.6600036621094,274.8800048828125,274.8900146484375,885514
2025-11-11 19:30:00+00:00,275.1099853515625,275.1099853515625,275.4800109863281,275.0603942871094,275.3299865722656,589451
2025-11-11 19:45:00+00:00,275.54998779296875,275.54998779296875,275.54998779296875,275.04998779296875,275.1090087890625,581453
2025-11-11 20:00:00+00:00,275.42181396484375,275.42181396484375,275.760009765625,275.3999938964844,275.5400085449219,780130
2025-11-11 20:15:00+00:00,275.25,275.25,275.5400085449219,275.2200012207031,275.42999267578125,702397
2025-11-11 20:30:00+00:00,275.45001220703125,275.45001220703125,275.54998779296875,275.010009765625,275.239990234375,847339
2025-11-11 20:45:00+00:00,275.29998779296875,275.29998779296875,275.8450012207031,274.79998779296875,275.4700012207031,3192374
2025-11-12 14:30:00+00:00,272.29779052734375,272.29779052734375,275.239990234375,272.04998779296875,275.07501220703125,7079670
2025-11-12 14:45:00+00:00,272.1600036621094,272.1600036621094,272.75,271.8699951171875,272.30999755859375,1470796
2025-11-12 15:00:00+00:00,272.8999938964844,272.8999938964844,273.4100036621094,272.0,272.1600036621094,1067752
2025-11-12 15:15:00+00:00,272.94000244140625,272.94000244140625,273.44989013671875,272.6600036621094,272.90679931640625,1100207
2025-11-12 15:30:00+00:00,273.8949890136719,273.8949890136719,274.39898681640625,272.54998779296875,272.9100036621094,1168312
2025-11-12 15:45:00+00:00,274.13250732421875,274.13250732421875,274.239990234375,273.57000732421875,273.8900146484375,838347
2025-11-12 16:00:00+00:00,274.2099914550781,274.2099914550781,274.32000732421875,273.80999755859375,274.1099853515625,716885
2025-11-12 16:15:00+00:00,274.6000061035156,274.6000061035156,274.6099853515625,274.0199890136719,274.2099914550781,604621
2025-11-12 16:30:00+00:00,274.7699890136719,274.7699890136719,274.8500061035156,274.2099914550781,274.5899963378906,882321
2025-11-12 16:45:00+00:00,274.17010498046875,274.17010498046875,274.8500061035156,273.8699951171875,274.7749938964844,527043
2025-11-12 17:00:00+00:00,273.94000244140625,273.94000244140625,274.2598876953125,273.7250061035156,274.20001220703125,353310
2025-11-12 17:15:00+00:00,274.3900146484375,274.3900146484375,274.45989990234375,273.8500061035156,273.95001220703125,341667
2025-11-12 17:30:00+00:00,274.44000244140625,274.44000244140625,274.79998779296875,274.3599853515625,274.3800048828125,348686
2025-11-12 17:45:00+00:00,274.55999755859375,274.55999755859375,274.6199951171875,274.1199951171875,274.4200134277344,337636
2025-11-12 18:00:00+00:00,275.04998779296875,275.04998779296875,275.1400146484375,274.5,274.5799865722656,580910
2025-11-12 18:15:00+00:00,274.9800109863281,274.9800109863281,275.1199951171875,274.75,275.04998779296875,374895
2025-11-12 18:30:00+00:00,275.2099914550781,275.2099914550781,275.3500061035156,274.7391052246094,274.989990234375,488100
2025-11-12 18:45:00+00:00,275.4100036621094,275.4100036621094,275.4599914550781,274.95361328125,275.20001220703125,430554
2025-11-12 19:00:00+00:00,274.9599914550781,274.9599914550781,275.7300109863281,274.9599914550781,275.44000244140625,675200
2025-11-12 19:15:00+00:00,274.45001220703125,274.45001220703125,275.1044921875,274.42999267578125,274.9700012207031,419713
2025-11-12 19:30:00+00:00,274.360107421875,274.360107421875,274.4903869628906,274.1400146484375,274.45001220703125,461288
2025-11-12 19:45:00+00:00,274.3399963378906,274.3399963378906,274.69000244140625,274.1400146484375,274.3500061035156,488163
2025-11-12 20:00:00+00:00,273.6000061035156,273.6000061035156,274.4110107421875,273.53009033203125,274.3349914550781,640013
2025-11-12 20:15:00+00:00,274.04998779296875,274.04998779296875,274.1000061035156,273.5,273.5899963378906,470036
2025-11-12 20:30:00+00:00,273.94000244140625,273.94000244140625,274.25,273.614990234375,274.04998779296875,747234
2025-11-12 20:45:00+00:00,273.4700012207031,273.4700012207031,274.3999938964844,272.9700012207031,273.94000244140625,2822623
2025-11-13 14:30:00+00:00,276.3299865722656,276.3299865722656,276.6990051269531,273.5899963378906,274.2699890136719,6630828
2025-11-13 14:45:00+00:00,275.1470031738281,275.1470031738281,276.3399963378906,274.30010986328125,276.3299865722656,1362927
2025-11-13 15:00:00+00:00,274.1300048828125,274.1300048828125,275.1600036621094,274.0299987792969,275.1300048828125,980171
2025-11-13 15:15:00+00:00,273.7099914550781,273.7099914550781,274.5270080566406,273.2900085449219,274.1300048828125,1040794
2025-11-13 15:30:00+00:00,272.57501220703125,272.57501220703125,273.7250061035156,272.42999267578125,273.7001037597656,1042829
2025-11-13 15:45:00+00:00,272.92999267578125,272.92999267578125,273.1199951171875,272.17999267578125,272.56500244140625,1006891
2025-11-13 16:00:00+00:00,273.12078857421875,273.12078857421875,273.17498779296875,272.3800048828125,272.94500732421875,752836
2025-11-13 16:15:00+00:00,274.037109375,274.037109375,274.19000244140625,273.0799865722656,273.1099853515625,1128950
2025-11-13 16:30:00+00:00,273.510009765625,273.510009765625,274.4898986816406,273.45001220703125,274.0299987792969,681424
2025-11-13 16:45:00+00:00,273.7300109863281,273.7300109863281,273.8900146484375,273.04998779296875,273.5050048828125,620137
2025-11-13 17:00:00+00:00,272.5400085449219,272.5400085449219,274.0400085449219,272.4599914550781,273.7300109863281,510676
2025-11-13 17:15:00+00:00,272.8599853515625,272.8599853515625,273.0400085449219,272.510009765625,272.55999755859375,527607
2025-11-13 17:30:00+00:00,272.5700988769531,272.5700988769531,273.039306640625,272.5,272.8399963378906,456800
2025-11-13 17:45:00+00:00,272.6098937988281,272.6098937988281,272.8500061035156,272.5,272.6000061035156,483592
2025-11-13 18:00:00+00:00,273.22021484375,273.22021484375,273.2698974609375,272.5,272.6099853515625,466509
2025-11-13 18:15:00+00:00,272.5700988769531,272.5700988769531,273.32000732421875,272.5,273.2099914550781,515982
2025-11-13 18:30:00+00:00,273.2149963378906,273.2149963378906,273.2287902832031,272.1000061035156,272.55999755859375,937282
2025-11-13 18:45:00+00:00,273.439208984375,273.439208984375,273.8500061035156,273.1318054199219,273.2149963378906,850971
2025-11-13 19:00:00+00:00,273.2300109863281,273.2300109863281,273.510009765625,272.8699951171875,273.4599914550781,587133
2025-11-13 19:15:00+00:00,273.5299987792969,273.5299987792969,273.79998779296875,273.1300964355469,273.25,685514
2025-11-13 19:30:00+00:00,272.95001220703125,272.95001220703125,273.69000244140625,272.6700134277344,273.5350036621094,612202
2025-11-13 19:45:00+00:00,272.9800109863281,272.9800109863281,273.1199951171875,272.54998779296875,272.9700012207031,574941
2025-11-13 20:00:00+00:00,272.7300109863281,272.7300109863281,273.04998779296875,272.5450134277344,272.9800109863281,748720
2025-11-13 20:15:00+00:00,273.03961181640625,273.03961181640625,273.1199951171875,272.67999267578125,272.7250061035156,667181
2025-11-13 20:30:00+00:00,273.1549987792969,273.1549987792969,273.42999267578125,272.739990234375,273.0299987792969,1415195
2025-11-13 20:45:00+00:00,273.0400085449219,273.0400085449219,273.6000061035156,272.5,273.1499938964844,2418341
2025-11-14 14:30:00+00:00,270.8800048828125,270.8800048828125,271.994384765625,269.6000061035156,271.04998779296875,6373664
2025-11-14 14:45:00+00:00,273.0,273.0,273.0816955566406,270.4800109863281,270.8999938964844,1861054
2025-11-14 15:00:00+00:00,272.9613037109375,272.9613037109375,273.2200012207031,272.1600036621094,273.010009765625,1209951
2025-11-14 15:15:00+00:00,273.7591857910156,273.7591857910156,273.8900146484375,272.8399963378906,272.94000244140625,1173153
2025-11-14 15:30:00+00:00,274.1099853515625,274.1099853515625,274.1499938964844,273.20001220703125,273.7699890136719,847330
2025-11-14 15:45:00+00:00,274.2455139160156,274.2455139160156,274.5299987792969,273.9700012207031,274.1000061035156,1013770
2025-11-14 16:00:00+00:00,273.8399963378906,273.8399963378906,274.3599853515625,273.5273132324219,274.2590026855469,761159
2025-11-14 16:15:00+00:00,274.6499938964844,274.6499938964844,274.6499938964844,273.7200012207031,273.8399963378906,947644
2025-11-14 16:30:00+00:00,274.2300109863281,274.2300109863281,274.6499938964844,273.54998779296875,274.6449890136719,1147558
2025-11-14 16:45:00+00:00,274.8299865722656,274.8299865722656,274.94989013671875,273.9100036621094,274.2099914550781,1055234
2025-11-14 17:00:00+00:00,275.64990234375,275.64990234375,275.6619873046875,274.55999755859375,274.79998779296875,1011433
2025-11-14 17:15:00+00:00,275.7049865722656,275.7049865722656,275.9200134277344,275.3901062011719,275.6300048828125,1037768
2025-11-14 17:30:00+00:00,275.54998779296875,275.54998779296875,275.95831298828125,275.4200134277344,275.7099914550781,481281
2025-11-14 17:45:00+00:00,275.1300048828125,275.1300048828125,275.69000244140625,274.84979248046875,275.5400085449219,678199
2025-11-14 18:00:00+00:00,274.9580078125,274.9580078125,275.1199951171875,274.2300109863281,275.1199951171875,457156
2025-11-14 18:15:00+00:00,274.5849914550781,274.5849914550781,274.9700012207031,274.2799987792969,274.9649963378906,347121
2025-11-14 18:30:00+00:00,274.0,274.0,274.760009765625,273.94000244140625,274.57000732421875,397621
2025-11-14 18:45:00+00:00,274.1499938964844,274.1499938964844,274.57989501953125,273.8399963378906,274.0,395185
2025-11-14 19:00:00+00:00,274.1499938964844,274.1499938964844,274.4200134277344,273.8500061035156,274.16680908203125,368218
2025-11-14 19:15:00+00:00,273.9599914550781,273.9599914550781,274.3900146484375,273.9100036621094,274.1499938964844,432827
2025-11-14 19:30:00+00:00,273.9169921875,273.9169921875,274.17999267578125,273.8900146484375,273.9700012207031,399632
2025-11-14 19:45:00+00:00,274.0199890136719,274.0199890136719,274.25,273.79998779296875,273.92999267578125,427488
2025-11-14 20:00:00+00:00,273.75,273.75,274.239990234375,273.6600036621094,274.0199890136719,562058
2025-11-14 20:15:00+00:00,272.989990234375,272.989990234375,273.82000732421875,272.8900146484375,273.7300109863281,717158
2025-11-14 20:30:00+00:00,272.9150085449219,272.9150085449219,273.260009765625,272.6300048828125,272.9700012207031,826717
2025-11-14 20:45:00+00:00,272.4100036621094,272.4100036621094,273.0455017089844,272.1700134277344,272.90411376953125,2395223
2025-11-17 14:30:00+00:00,269.3999938964844,269.3999938964844,269.69000244140625,267.0,268.7200012207031,5408853
